id_document1,id_document2,rules,similarity
10915/188045,None,None,NO_DUPLICATE
10915/188046,None,None,NO_DUPLICATE
10915/188047,None,None,NO_DUPLICATE
10915/188048,None,None,NO_DUPLICATE
10915/188049,None,None,NO_DUPLICATE
10915/188050,None,None,NO_DUPLICATE
10915/188051,None,None,NO_DUPLICATE
10915/188052,None,None,NO_DUPLICATE
10915/188053,None,None,NO_DUPLICATE
10915/188054,None,None,NO_DUPLICATE
10915/188055,None,None,NO_DUPLICATE
10915/188056,None,None,NO_DUPLICATE
10915/188057,None,None,NO_DUPLICATE
10915/188058,None,None,NO_DUPLICATE
10915/188059,None,None,NO_DUPLICATE
10915/188060,None,None,NO_DUPLICATE
10915/188061,None,None,NO_DUPLICATE
10915/188062,None,None,NO_DUPLICATE
10915/188063,None,None,NO_DUPLICATE
10915/188064,None,None,NO_DUPLICATE
10915/188065,None,None,NO_DUPLICATE
10915/188066,None,None,NO_DUPLICATE
10915/188067,None,None,NO_DUPLICATE
10915/188068,None,None,NO_DUPLICATE
10915/188069,None,None,NO_DUPLICATE
10915/188070,None,None,NO_DUPLICATE
10915/188071,None,None,NO_DUPLICATE
10915/188072,None,None,NO_DUPLICATE
10915/188073,None,None,NO_DUPLICATE
10915/188074,None,None,NO_DUPLICATE
10915/188075,None,None,NO_DUPLICATE
10915/188076,None,None,NO_DUPLICATE
10915/188077,None,None,NO_DUPLICATE
10915/188078,None,None,NO_DUPLICATE
10915/188079,None,None,NO_DUPLICATE
10915/188080,None,None,NO_DUPLICATE
10915/188081,None,None,NO_DUPLICATE
10915/188082,None,None,NO_DUPLICATE
10915/188083,None,None,NO_DUPLICATE
10915/188084,None,None,NO_DUPLICATE
10915/188085,None,None,NO_DUPLICATE
10915/188086,None,None,NO_DUPLICATE
10915/188087,None,None,NO_DUPLICATE
10915/188088,None,None,NO_DUPLICATE
10915/188089,None,None,NO_DUPLICATE
10915/188090,None,None,NO_DUPLICATE
10915/188091,None,None,NO_DUPLICATE
10915/188092,None,None,NO_DUPLICATE
10915/188093,None,None,NO_DUPLICATE
10915/188094,None,None,NO_DUPLICATE
10915/188095,None,None,NO_DUPLICATE
10915/188096,None,None,NO_DUPLICATE
10915/188097,None,None,NO_DUPLICATE
10915/188098,None,None,NO_DUPLICATE
10915/188099,None,None,NO_DUPLICATE
10915/188100,None,None,NO_DUPLICATE
10915/188101,None,None,NO_DUPLICATE
10915/188102,None,None,NO_DUPLICATE
10915/188103,None,None,NO_DUPLICATE
10915/188104,None,None,NO_DUPLICATE
10915/188105,None,None,NO_DUPLICATE
10915/188106,None,None,NO_DUPLICATE
10915/188107,None,None,NO_DUPLICATE
10915/188108,None,None,NO_DUPLICATE
10915/188109,None,None,NO_DUPLICATE
10915/188110,None,None,NO_DUPLICATE
10915/188111,None,None,NO_DUPLICATE
10915/188112,None,None,NO_DUPLICATE
10915/188113,None,None,NO_DUPLICATE
10915/188114,None,None,NO_DUPLICATE
10915/188115,None,None,NO_DUPLICATE
10915/188116,None,None,NO_DUPLICATE
10915/188117,None,None,NO_DUPLICATE
10915/188118,None,None,NO_DUPLICATE
10915/188119,None,None,NO_DUPLICATE
10915/188120,None,None,NO_DUPLICATE
10915/188121,None,None,NO_DUPLICATE
10915/188122,None,None,NO_DUPLICATE
10915/188123,None,None,NO_DUPLICATE
10915/188124,None,None,NO_DUPLICATE
10915/188125,None,None,NO_DUPLICATE
10915/188126,None,None,NO_DUPLICATE
10915/188127,None,None,NO_DUPLICATE
10915/188128,None,None,NO_DUPLICATE
10915/188129,None,None,NO_DUPLICATE
10915/188130,None,None,NO_DUPLICATE
10915/188131,None,None,NO_DUPLICATE
10915/188132,None,None,NO_DUPLICATE
10915/188133,None,None,NO_DUPLICATE
10915/188134,None,None,NO_DUPLICATE
10915/188413,None,None,NO_DUPLICATE
10915/188424,None,None,NO_DUPLICATE
10915/188607,None,None,NO_DUPLICATE
10915/188612,None,None,NO_DUPLICATE
10915/188690,None,None,NO_DUPLICATE
10915/190103,None,None,NO_DUPLICATE
10915/190548,None,None,NO_DUPLICATE
10915/191588,None,None,NO_DUPLICATE
10915/192094,None,None,NO_DUPLICATE
10915/192340,None,None,NO_DUPLICATE
10915/192343,None,None,NO_DUPLICATE
10915/192989,None,None,NO_DUPLICATE
10915/193627,None,None,NO_DUPLICATE
10915/193943,None,None,NO_DUPLICATE
10915/196247,None,None,NO_DUPLICATE
10915/196941,None,None,NO_DUPLICATE
